exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
1-EmployeeAccess-GLMMEncoder-MLPClassifier,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,MLPClassifier,13.46875,0.9409520903265182,0.9692832764505118,0.8375992997565502,0.9543607377305408,0.9846798903402677,0.31346213695301334,0.059047909673481835,0.11290814769606347,,,,,,0.9736791913026893,0.9860600428300134,0.9885463686571234,0.982962097716196,0.9891775769121641,0.06312618480829617,0.026320808697310683,0.08521838641998855,,,,,
1-EmployeeAccess-GLMMEncoder-RandomForestClassifier,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,RandomForestClassifier,1.921875,0.9412572474824534,0.9693642078459457,0.8145800754972811,0.9568017593465284,0.9822609256571521,0.5574571247236042,0.05874275251754657,0.11260299054012816,,,,,,0.9996185390043868,0.9997973164700636,0.9999839467705889,0.9998783800218916,0.9997162660613675,0.016673122989727167,0.0003814609956132031,0.05927903871829106,,,,,
1-EmployeeAccess-GLMMEncoder-DecisionTreeClassifier,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,DecisionTreeClassifier,0.0625,0.938358254501068,0.9678036340452661,0.7220984187417456,0.9566724436741768,0.9791969037252056,1.0775640799216233,0.06164174549893198,0.11550198352151358,,,,,,0.9774556551592599,0.9880468418178509,0.9930580086791923,0.9860326174713386,0.9900693121478659,0.049239911399005486,0.022544344840740083,0.0814419225634179,,,,,
1-EmployeeAccess-GLMMEncoder-XGBClassifier,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,XGBClassifier,1.40625,0.9394263045468416,0.9683841681930397,0.8287585434680416,0.9565764631843927,0.9804870182228673,0.27900409029144657,0.06057369545315838,0.11443393347574,,,,,,0.9927522410833493,0.9961527558417366,0.9990696477561812,0.9952660327736192,0.9970410603542621,0.025406163915195963,0.007247758916650748,0.06614533663932863,,,,,
1-EmployeeAccess-GLMMEncoder-LGBMClassifier,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,LGBMClassifier,1.28125,0.9421727189502593,0.9698560407221826,0.8220774954967054,0.956842435655995,0.9832285115303984,0.26157431811207227,0.057827281049740664,0.11168751907232224,,,,,,0.987488079343887,0.9933554817275747,0.9978715622987111,0.9929129712874094,0.9937983867698917,0.0335805766344168,0.012511920656112951,0.07140949837879076,,,,,
1-EmployeeAccess-GLMMEncoder-LogisticRegression,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,LogisticRegression,0.1875,0.9435459261519683,0.9705695195672924,0.8544847696592847,0.9576204677444671,0.9838735687792292,0.18097536092501723,0.056454073848031694,0.11031431187061337,,,,,,0.9647911501049018,0.9814199730257462,0.9766643799237342,0.9748460369511317,0.9880831745774391,0.08580496376674926,0.035208849895098204,0.09410642761777609,,,,,
1-EmployeeAccess-GLMMEncoder-LinearSVC,1,EmployeeAccess,False,26215,6554,9,GLMMEncoder,68622.265625,LinearSVC,0.34375,0.9438510833079036,0.9707611631972033,0.6016469974458108,0.9567736883320281,0.9851636832768909,2.0238120914243383,0.05614891669209643,0.11000915471467806,,,,,,0.9649055884035858,0.9814934019954941,0.7855535977820449,0.974242242721936,0.9888533095537271,1.2649308074761696,0.03509441159641424,0.09399198931909213,,,,,
2-EmployeeAccess-GLMMEncoder-MLPClassifier,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,MLPClassifier,17.078125,0.9415624046383888,0.969557268897544,0.8353171456550239,0.9556565340018803,0.9838683658654622,0.33435017159524294,0.058437595361611194,0.11260299054012816,,,,,,0.9747854281899676,0.9866240362628245,0.9892680830765768,0.9852085354025218,0.9880436104243505,0.06085459890374214,0.025214571810032393,0.08403585733358764,,,,,
2-EmployeeAccess-GLMMEncoder-RandomForestClassifier,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,RandomForestClassifier,1.890625,0.9446139761977418,0.9711010269882971,0.8090625702918917,0.9586607984910406,0.9838683658654622,0.5983438725751534,0.05538602380225821,0.1095514189807751,,,,,,0.999885561701316,0.9999392011024868,0.9999997503007299,1.0,0.9998784095975358,0.01663010389349851,0.00011443829868396094,0.058935723822239175,,,,,
2-EmployeeAccess-GLMMEncoder-DecisionTreeClassifier,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,DecisionTreeClassifier,0.046875,0.9401891974366798,0.9687250678155417,0.7242517534631893,0.9583267561168114,0.9793515083077916,1.0602164235376725,0.059810802563320165,0.11397619774183705,,,,,,0.9784474537478542,0.988563910535371,0.9932934981516733,0.987384764677341,0.9897458760588498,0.04794698102475417,0.021552546252145754,0.08037383177570094,,,,,
2-EmployeeAccess-GLMMEncoder-XGBClassifier,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,XGBClassifier,1.265625,0.9432407689960329,0.9703396587466113,0.8276812025565233,0.959325240422513,0.9816099370866269,0.2792308714043643,0.05675923100396707,0.11092462618248398,,,,,,0.9914552736982644,0.9954676055198091,0.9989447971687572,0.9939391490565276,0.997000770072549,0.02619309147247375,0.008544726301735639,0.06736601182529087,,,,,
2-EmployeeAccess-GLMMEncoder-LGBMClassifier,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,LGBMClassifier,1.3125,0.9432407689960329,0.9703727301688436,0.8226408621108813,0.9583136699701117,0.9827391514760445,0.259736810633867,0.05675923100396707,0.11092462618248398,,,,,,0.9868014495517833,0.992995951417004,0.99772366260151,0.9919116754964209,0.9940826004134073,0.03425012868186522,0.013198550448216717,0.07201983597177189,,,,,
2-EmployeeAccess-GLMMEncoder-LogisticRegression,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,LogisticRegression,0.03125,0.9426304546841623,0.9700541573749603,0.842320546930559,0.9579990561585654,0.9824165187933538,0.18489925490811215,0.05736954531583771,0.1115349404943546,,,,,,0.9666603089834065,0.9824024483550116,0.9775021483336674,0.9761133117272837,0.9887731528391359,0.08457188105498625,0.03333969101659351,0.09216097654014876,,,,,
2-EmployeeAccess-GLMMEncoder-LinearSVC,2,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75541.15625,LinearSVC,0.328125,0.9429356118400977,0.9702466189339698,0.6073464825085373,0.957149584052739,0.9837070495241168,2.056809027697561,0.057064388159902335,0.11122978333841929,,,,,,0.966126263589548,0.9821335157538932,0.7929233702378341,0.9751488273602621,0.9892189843148381,1.2209332141726505,0.03387373641045199,0.09269502193400725,,,,,
3-EmployeeAccess-GLMMEncoder-MLPClassifier,3,EmployeeAccess,False,26215,6554,9,GLMMEncoder,73172.859375,MLPClassifier,14.34375,0.9377479401891974,0.9675469296850144,0.8125448742783807,0.9480904130943102,0.9878187428942667,0.40973209459414617,0.06225205981080262,0.12282575526396095,,,,,,0.9755864962807553,0.9870988550233833,0.9893056848067975,0.9835696782227935,0.990653449322274,0.060011913197340984,0.024413503719244667,0.08163265306122448,,,,,
