exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
7-RoadSafety-GLMMEncoder-MLPClassifier,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,MLPClassifier,130.625,0.7836055810787816,0.18673061550759393,0.6639935822275247,0.44648318042813456,0.11805134424903982,0.4924308926334734,0.21639441892121836,1.0059554194316829,,,,,,0.7931467222529459,0.23213580734307143,0.7293319595204106,0.5657109871079469,0.14602890776337357,0.4606317700259307,0.2068532777470541,0.9927362062364402,,,,,
7-RoadSafety-GLMMEncoder-RandomForestClassifier,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,RandomForestClassifier,23.21875,0.7845839714139867,0.1277988287977954,0.6551687693440345,0.4318975552968568,0.07499494643218112,0.49884660310807355,0.21541602858601328,1.004977029096478,,,,,,0.9999680946101162,0.9999254899038819,1.0,1.0,0.9998509909104455,0.1297308928239594,3.190538988384617e-05,0.78591483387927,,,,,
7-RoadSafety-GLMMEncoder-DecisionTreeClassifier,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,DecisionTreeClassifier,0.703125,0.783648119789008,0.09501779359430607,0.6523370179590313,0.3967310549777117,0.053972104305639784,0.5887310878804548,0.21635188021099205,1.0059128807214566,,,,,,0.7957735993533841,0.16924075275794936,0.7222876599216603,0.6559356136820925,0.09715392638950976,0.4602840388322446,0.2042264006466159,0.990109329136002,,,,,
7-RoadSafety-GLMMEncoder-XGBClassifier,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,XGBClassifier,3.828125,0.7881146843627701,0.14840143614293042,0.6700017763858562,0.4811529933481153,0.08772993733575904,0.48644851409046724,0.2118853156372299,1.0014463161476943,,,,,,0.8105351597396521,0.2613094497657254,0.7958240337925742,0.7909136546184738,0.1565092137287041,0.42359607963296847,0.18946484026034793,0.9753477687497342,,,,,
7-RoadSafety-GLMMEncoder-LGBMClassifier,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,LGBMClassifier,3.59375,0.7914752424706483,0.10677842565597667,0.6821645251311986,0.5415896487985212,0.059227814837275114,0.47851442292268603,0.20852475752935173,0.9980857580398163,,,,,,0.7942740460288424,0.13596569590852242,0.7338190235824923,0.6749445676274944,0.0755972781006308,0.45940104288734246,0.20572595397115756,0.9916088824605437,,,,,
7-RoadSafety-GLMMEncoder-LogisticRegression,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,LogisticRegression,1.203125,0.7901990811638591,0.04934464148033924,0.6584285315949736,0.5311203319502075,0.02587426723266626,0.48767086349240835,0.20980091883614094,0.9993619193466055,,,,,,0.7874888331135407,0.05082652479574387,0.6761526269147707,0.5821545157780196,0.026573287637212537,0.4856976454088446,0.21251116688645932,0.9983940953758454,,,,,
7-RoadSafety-GLMMEncoder-LinearSVC,7,RoadSafety,False,94028,23508,24,GLMMEncoder,184.421875,LinearSVC,24.671875,0.7907520843968011,0.021483986473045554,0.5047574599466156,0.675,0.010915706488781079,7.542059342396939,0.2092479156031989,0.9988089161136634,,,,,,0.7865316714170247,0.017619420516836334,0.5036650761239436,0.6020066889632107,0.008940545373267769,7.694178444998931,0.21346832858297526,0.9993512570723614,,,,,
8-CPS1988-GLMMEncoder-MLPRegressor,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,MLPRegressor,5.75,,,,,,,,,0.9198268058530881,0.9590760167229123,0.5280805575983496,2.1065954166894185,0.21355710893064184,,,,,,,,,0.7254009253963206,0.8517047172561161,0.5281995249973197,2.6514237403211527,0.2745990746036794
8-CPS1988-GLMMEncoder-RandomForestRegressor,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,RandomForestRegressor,1.78125,,,,,,,,,1.0301690965734418,1.014972460992633,0.5673047849085561,2.480095524326466,0.1192155333545214,,,,,,,,,0.5863702199319508,0.7657481439298112,0.48015430013755356,2.4087341503935122,0.4136297800680492
8-CPS1988-GLMMEncoder-RidgeCV,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,RidgeCV,0.0,,,,,,,,,0.9877766183077157,0.993869517747534,0.5695601415469768,1.8790104763820674,0.1554606861971507,,,,,,,,,0.8037816847960549,0.8965387246494458,0.574282544647573,2.4778314864260103,0.19621831520394506
8-CPS1988-GLMMEncoder-DecisionTreeRegressor,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,DecisionTreeRegressor,0.015625,,,,,,,,,0.9443624258625914,0.9717831166791238,0.5362528819867165,2.2788615904880736,0.1925793946352239,,,,,,,,,0.6972796384615979,0.835032717000716,0.5197036750194155,2.6231454351315566,0.3027203615384021
8-CPS1988-GLMMEncoder-XGBRegressor,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,XGBRegressor,0.875,,,,,,,,,0.9573508908060244,0.9784430953336144,0.5391321784613117,2.264936006545257,0.18147438458804133,,,,,,,,,0.6334639528199154,0.7959044872470034,0.5019490528211011,2.6148619408558136,0.3665360471800846
8-CPS1988-GLMMEncoder-LGBMRegressor,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,LGBMRegressor,0.875,,,,,,,,,0.9256985535706528,0.9621322952539597,0.5292397154818892,2.1650781995208517,0.2085368222622742,,,,,,,,,0.6891024971503233,0.8301219772722099,0.5177791839640475,2.609680032845209,0.31089750284967665
8-CPS1988-GLMMEncoder-LinearSVR,8,CPS1988,True,22524,5631,4,GLMMEncoder,0.96875,LinearSVR,0.625,,,,,,,,,0.9995763313023954,0.9997881432095479,0.5594955295901046,1.8602867683501894,0.14537204739876497,,,,,,,,,0.8183273160050142,0.9046144571059066,0.5656968971227195,2.308513058078153,0.18167268399498582
8-Socmob-GLMMEncoder-MLPRegressor,8,Socmob,True,924,232,5,GLMMEncoder,3.3125,MLPRegressor,0.671875,,,,,,,,,0.06511959160231755,0.25518540632708125,0.1392154844112094,0.5148888056841978,0.8901720889691416,,,,,,,,,0.11825480392365867,0.34388196219583644,0.14599054707433443,0.6743416052956525,0.8817451960763414
8-Socmob-GLMMEncoder-RandomForestRegressor,8,Socmob,True,924,232,5,GLMMEncoder,3.3125,RandomForestRegressor,0.3125,,,,,,,,,0.07809669264776668,0.27945785486861285,0.12078050698736874,0.31484504101074995,0.8682854667716012,,,,,,,,,0.024161893987265787,0.15544096624527842,0.05381447129890254,0.3708966417010618,0.9758381060127342
