exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
0-UkAir-OneHotEncoder-MLPRegressor,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,MLPRegressor,679.109375,,,,,,,,,0.7370015140026006,0.8584879230382921,0.5693921956073936,4.762049276335987,0.2465773098532693,,,,,,,,,0.7318814902974381,0.8555007248959162,0.5585122595938399,5.206023010120161,0.2681185097025621
0-UkAir-OneHotEncoder-RandomForestRegressor,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,RandomForestRegressor,327.109375,,,,,,,,,1.1621053221697866,1.0780098896437762,0.6811480827645964,6.18759157707313,-0.18799826245662787,,,,,,,,,0.6023809803466713,0.7761320637279917,0.48762077630404976,5.2471116653166066,0.3976190196533288
0-UkAir-OneHotEncoder-RidgeCV,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,RidgeCV,23.40625,,,,,,,,,0.8216382928129957,0.9064426583149072,0.58348140369601,5.461395838331214,0.16005473375927137,,,,,,,,,0.8459542550763329,0.9197577154209324,0.5823813680885549,5.550872593868496,0.1540457449236673
0-UkAir-OneHotEncoder-DecisionTreeRegressor,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,DecisionTreeRegressor,1.953125,,,,,,,,,0.8187839408657716,0.9048668083567722,0.5832598395131023,4.425292934563028,0.1629726836981037,,,,,,,,,0.8196136471179537,0.9053251609880031,0.5772615939955142,5.038487202574583,0.18038635288204652
0-UkAir-OneHotEncoder-XGBRegressor,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,XGBRegressor,17.65625,,,,,,,,,0.745492416375971,0.863419027110227,0.5496258346783791,4.581036854504718,0.2378972211609477,,,,,,,,,0.7200981947071086,0.8485859972372326,0.5402020565041684,5.378167129108275,0.27990180529289155
0-UkAir-OneHotEncoder-LGBMRegressor,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,LGBMRegressor,8.078125,,,,,,,,,0.7547578357373308,0.8687679987990642,0.556885301768416,4.809113405013729,0.22842535841990486,,,,,,,,,0.7652957059313302,0.8748118117237159,0.55394793768576,5.1411976616636,0.23470429406867
0-UkAir-OneHotEncoder-LinearSVR,0,UkAir,True,315439,78860,108,OneHotEncoder,5.75,LinearSVR,136.078125,,,,,,,,,0.9132821308409209,0.9556579570332269,0.5469767807193744,4.055253204615513,0.06636897372957484,,,,,,,,,0.9365536198404903,0.9677570045421993,0.5455481640392982,3.8589652796844054,0.06344638015950987
0-UkAir-OrdinalEncoder-MLPRegressor,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,MLPRegressor,150.671875,,,,,,,,,0.7996355579787008,0.8942234385089114,0.573249213395692,5.4642732654818555,0.18254771288411642,,,,,,,,,0.8205835659729789,0.9058606769106268,0.5717859242047979,5.901572053283403,0.17941643402702134
0-UkAir-OrdinalEncoder-RandomForestRegressor,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,RandomForestRegressor,63.046875,,,,,,,,,1.1621231272980088,1.078018147944648,0.6813856972256628,6.1829817439576145,-0.18801646430200925,,,,,,,,,0.6024577460810754,0.776181516193909,0.48776248825903695,5.246311610986953,0.3975422539189247
0-UkAir-OrdinalEncoder-RidgeCV,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,RidgeCV,0.109375,,,,,,,,,0.9563601351552734,0.9779366723644601,0.6376202973654616,2.6133431563783818,0.022331145746826042,,,,,,,,,0.9782616073226016,0.9890710830484337,0.634486437343305,2.7207714081375607,0.021738392677398632
0-UkAir-OrdinalEncoder-DecisionTreeRegressor,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,DecisionTreeRegressor,0.453125,,,,,,,,,0.8014947902182451,0.8952624141659501,0.5760845601079525,5.168548845054945,0.18064705497648548,,,,,,,,,0.805155735280935,0.8973047059282231,0.5691495474028215,5.29860375313936,0.19484426471906513
0-UkAir-OrdinalEncoder-XGBRegressor,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,XGBRegressor,5.453125,,,,,,,,,0.7384015864106201,0.8593029654380463,0.5507480802705864,4.76481070760845,0.24514604234566073,,,,,,,,,0.7373831322467269,0.8587101561334458,0.5431752803362311,5.352269887118526,0.2626168677532732
0-UkAir-OrdinalEncoder-LGBMRegressor,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,LGBMRegressor,3.734375,,,,,,,,,0.7588875207697114,0.8711415044467297,0.5590024927901871,4.764787741439302,0.22420365962086553,,,,,,,,,0.7706644608333777,0.8778749687930382,0.5560984781599287,5.1532842291133845,0.22933553916662242
0-UkAir-OrdinalEncoder-LinearSVR,0,UkAir,True,315439,78860,7,OrdinalEncoder,2.28125,LinearSVR,13.796875,,,,,,,,,1.0301008212809155,1.0149388263737453,0.5901860157696585,3.1369775204181347,-0.053052561149942834,,,,,,,,,1.0512936821863827,1.025326134547629,0.5879157410794509,2.8766242849516117,-0.05129368218638253
