exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
2-HIV-DeleteEncoder-RandomForestClassifier,2,HIV,False,5272,1318,0,DeleteEncoder,0.046875,RandomForestClassifier,0,0.7769347496206374,0.0,0.5,0.0,0.0,0.5320768041016672,0.22306525037936265,1.0,,,,,,0.7977996965098634,0.0,0.5,0.0,0.0,0.5034376040506326,0.20220030349013662,1.0,,,,,
2-HIV-DeleteEncoder-DecisionTreeClassifier,2,HIV,False,5272,1318,0,DeleteEncoder,0.046875,DecisionTreeClassifier,0,0.7769347496206374,0.0,0.5,0.0,0.0,0.5320768041016672,0.22306525037936265,1.0,,,,,,0.7977996965098634,0.0,0.5,0.0,0.0,0.5034376040506326,0.20220030349013662,1.0,,,,,
2-HIV-DeleteEncoder-XGBClassifier,2,HIV,False,5272,1318,0,DeleteEncoder,0.046875,XGBClassifier,0,0.7769347496206374,0.0,0.5,0.0,0.0,0.5320768041016672,0.22306525037936265,1.0,,,,,,0.7977996965098634,0.0,0.5,0.0,0.0,0.5034376040506326,0.20220030349013662,1.0,,,,,
2-HIV-DeleteEncoder-LGBMClassifier,2,HIV,False,5272,1318,0,DeleteEncoder,0.046875,LGBMClassifier,0,0.7769347496206374,0.0,0.5,0.0,0.0,0.5320768041016672,0.22306525037936265,1.0,,,,,,0.7977996965098634,0.0,0.5,0.0,0.0,0.5034376040506326,0.20220030349013662,1.0,,,,,
2-HIV-DeleteEncoder-LogisticRegression,2,HIV,False,5272,1318,0,DeleteEncoder,0.046875,LogisticRegression,0,0.7769347496206374,0.0,0.5,0.0,0.0,0.5320768041016672,0.22306525037936265,1.0,,,,,,0.7977996965098634,0.0,0.5,0.0,0.0,0.5034376040506326,0.20220030349013662,1.0,,,,,
2-HIV-DeleteEncoder-LinearSVC,2,HIV,False,5272,1318,0,DeleteEncoder,0.046875,LinearSVC,0,0.7769347496206374,0.0,0.5,0.0,0.0,0.5320768041016672,0.22306525037936265,1.0,,,,,,0.7977996965098634,0.0,0.5,0.0,0.0,0.5034376040506326,0.20220030349013662,1.0,,,,,
2-Mushroom-DeleteEncoder-MLPClassifier,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,MLPClassifier,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-Mushroom-DeleteEncoder-RandomForestClassifier,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,RandomForestClassifier,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-Mushroom-DeleteEncoder-DecisionTreeClassifier,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,DecisionTreeClassifier,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-Mushroom-DeleteEncoder-XGBClassifier,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,XGBClassifier,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-Mushroom-DeleteEncoder-LGBMClassifier,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,LGBMClassifier,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-Mushroom-DeleteEncoder-LogisticRegression,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,LogisticRegression,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-Mushroom-DeleteEncoder-LinearSVC,2,Mushroom,False,6499,1625,0,DeleteEncoder,0.078125,LinearSVC,0,0.5292307692307693,0.6921529175050302,0.5,0.5292307692307693,1.0,0.6918341611999675,0.4707692307692307,0.9415384615384615,,,,,,0.515156177873519,0.6800040621509089,0.5,0.515156177873519,1.0,0.6926876907231949,0.484843822126481,0.9696876442529619,,,,,
2-EmployeeSalaries-DeleteEncoder-MLPRegressor,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,MLPRegressor,5.25,,,,,,,,,0.05042282295174573,0.22455026820679982,0.12603291185936982,0.4774548631604348,0.9487740639569807,,,,,,,,,0.05631106311604087,0.23729952194650725,0.13018728322656675,0.7004637034532805,0.9436889368839592
2-EmployeeSalaries-DeleteEncoder-RandomForestRegressor,2,EmployeeSalaries,True,7382,1846,3,DeleteEncoder,0.0625,RandomForestRegressor,2.609375,,,,,,,,,0.026802800279810086,0.16371560792975753,0.09236483072228609,0.4475390473144723,0.9727702962164312,,,,,,,,,0.004978994930328836,0.07056199352575603,0.03618166009997356,0.22025015183201405,0.9950210050696712
