exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
5-UkAir-OrdinalEncoder-DecisionTreeRegressor,5,UkAir,True,315439,78860,7,OrdinalEncoder,2.625,DecisionTreeRegressor,0.484375,,,,,,,,,0.7850633960329613,0.8860380330623292,0.5662106711725974,2.3101804655574756,0.19377224988638087,,,,,,,,,0.7920379656515545,0.8899651485600739,0.5634078072167575,2.386942748594467,0.20796203434844562
5-UkAir-OrdinalEncoder-XGBRegressor,5,UkAir,True,315439,78860,7,OrdinalEncoder,2.625,XGBRegressor,6.828125,,,,,,,,,0.7375572770658847,0.8588115492154753,0.5494832001856859,2.3640421078393503,0.24255907602678595,,,,,,,,,0.7372212385867519,0.8586158853566314,0.5434394052001897,2.4516869018077805,0.2627787614132483
5-UkAir-OrdinalEncoder-LGBMRegressor,5,UkAir,True,315439,78860,7,OrdinalEncoder,2.625,LGBMRegressor,4.671875,,,,,,,,,0.7564642010665439,0.8697495047808558,0.5561805222059585,2.1992285248475665,0.22314244435646835,,,,,,,,,0.7666927148307162,0.8756099101944406,0.5553620256536675,2.2776810241386167,0.2333072851692839
5-UkAir-OrdinalEncoder-LinearSVR,5,UkAir,True,315439,78860,7,OrdinalEncoder,2.625,LinearSVR,18.015625,,,,,,,,,1.0172193205942666,1.0085729128795133,0.5814571660149644,1.9161286836601616,-0.04464231596958457,,,,,,,,,1.0438558954987693,1.0216926619579731,0.5831827401397894,1.8980269462090165,-0.043855895498769115
5-UkAir-CountEncoder-MLPRegressor,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,MLPRegressor,290.3125,,,,,,,,,0.8031006116663982,0.8961588094006543,0.5610432363485407,2.1750590631049587,0.1752487728628137,,,,,,,,,0.8223656210025229,0.9068437687951122,0.5612027719876203,2.26151436944194,0.17763437899747725
5-UkAir-CountEncoder-RandomForestRegressor,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,RandomForestRegressor,69.96875,,,,,,,,,1.142758159709904,1.0689986715192419,0.6786017233547593,3.323618775800318,-0.17356552946230286,,,,,,,,,0.6032694043870083,0.7767041936200733,0.48812260302675126,2.501892276664207,0.39673059561299184
5-UkAir-CountEncoder-RidgeCV,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,RidgeCV,0.140625,,,,,,,,,0.9525890112072722,0.9760066655547349,0.6373067200145912,1.474232693915556,0.02173034793186146,,,,,,,,,0.9791769067513099,0.9895336814638044,0.6387424006961155,1.4546466209300073,0.02082309324869025
5-UkAir-CountEncoder-DecisionTreeRegressor,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,DecisionTreeRegressor,0.5,,,,,,,,,0.7954859471248628,0.8919001889925031,0.5683519342842375,2.24650202494686,0.183068719496696,,,,,,,,,0.8018046657052258,0.8954354614963749,0.5651974619796378,2.3203412810366046,0.19819533429477432
5-UkAir-CountEncoder-XGBRegressor,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,XGBRegressor,6.640625,,,,,,,,,0.7366558857585055,0.8582865988459248,0.5489122699964158,2.3473641907846043,0.24348476774721584,,,,,,,,,0.7361321718430119,0.857981451922483,0.5436437570696458,2.421549887782099,0.26386782815698817
5-UkAir-CountEncoder-LGBMRegressor,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,LGBMRegressor,4.5625,,,,,,,,,0.7578427221222938,0.87054162572636,0.5567999373172478,2.1905259708230376,0.2217267600501085,,,,,,,,,0.7675074469069393,0.8760750235607332,0.5559355776322935,2.288841288797546,0.23249255309306083
5-UkAir-CountEncoder-LinearSVR,5,UkAir,True,315439,78860,7,CountEncoder,3.421875,LinearSVR,18.28125,,,,,,,,,1.028804672540718,1.0143000899835897,0.5851534036609441,2.015946048736714,-0.05653999491024164,,,,,,,,,1.0572739188325881,1.0282382597591806,0.5878074601218454,2.024473817830565,-0.05727391883258792
5-UkAir-BaseNEncoder-MLPRegressor,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,MLPRegressor,201.125,,,,,,,,,0.748766499186378,0.865312948699127,0.5479884985561332,2.430935930294488,0.23104766691461054,,,,,,,,,0.7584741180374015,0.8709041956710287,0.5452126463833734,2.4848967475161543,0.24152588196259872
5-UkAir-BaseNEncoder-RandomForestRegressor,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,RandomForestRegressor,100.28125,,,,,,,,,1.1417712827934152,1.0685369824172748,0.6785409267888103,3.329901483587333,-0.17255204754474018,,,,,,,,,0.6032761067183852,0.7767085082052244,0.48816944377219695,2.500666520043843,0.39672389328161495
5-UkAir-BaseNEncoder-RidgeCV,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,RidgeCV,1.3125,,,,,,,,,0.9301688533769058,0.9644526185235363,0.6280803783280109,1.7222734312890016,0.04475492594187691,,,,,,,,,0.951989717648995,0.9756996042066405,0.6272302503736661,1.7048329518142666,0.04801028235100513
5-UkAir-BaseNEncoder-DecisionTreeRegressor,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,DecisionTreeRegressor,0.921875,,,,,,,,,0.7835200664998851,0.885166688539444,0.5665660734769828,2.360584386257864,0.19535718570611638,,,,,,,,,0.7957071074078292,0.8920241630179248,0.563178512045013,2.40352788228658,0.20429289259217098
5-UkAir-BaseNEncoder-XGBRegressor,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,XGBRegressor,11.140625,,,,,,,,,0.745936038111472,0.8636758871888643,0.5532105124956345,2.367142614284532,0.23395443377667147,,,,,,,,,0.75060287888504,0.8663734061506274,0.5483672236568937,2.448840543823086,0.24939712111496015
5-UkAir-BaseNEncoder-LGBMRegressor,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,LGBMRegressor,9.65625,,,,,,,,,0.7642504318728025,0.8742141796338027,0.558659201120335,2.1286232766665845,0.21514630624008657,,,,,,,,,0.7762355769470716,0.881042324151951,0.5579387178715607,2.2018201856330997,0.22376442305292865
5-UkAir-BaseNEncoder-LinearSVR,5,UkAir,True,315439,78860,23,BaseNEncoder,3.515625,LinearSVR,37.0,,,,,,,,,1.0067835845478472,1.0033860595742037,0.5766743376124134,1.9151857130356038,-0.033925245175048246,,,,,,,,,1.0326683932102798,1.0162029291486419,0.577763269519421,1.889418591168681,-0.03266839321027981
5-UkAir-BackwardDifferenceEncoder-MLPRegressor,5,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.828125,MLPRegressor,2337.5625,,,,,,,,,0.7290207993815327,0.8538271484214663,0.5487318654630873,2.4528827719385244,0.2513256867643743,,,,,,,,,0.7284410970449458,0.8534876080207291,0.5413774824499272,2.498232514379065,0.27155890295505436
5-UkAir-BackwardDifferenceEncoder-RandomForestRegressor,5,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.828125,RandomForestRegressor,258.015625,,,,,,,,,1.1429015383619803,1.0690657315441274,0.6786875019028008,3.3271311987555534,-0.17371277342841052,,,,,,,,,0.6032919363241542,0.7767186983227288,0.48812553923036195,2.49991938010463,0.3967080636758459
5-UkAir-BackwardDifferenceEncoder-RidgeCV,5,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.828125,RidgeCV,22.046875,,,,,,,,,0.8226710699548172,0.9070121663764038,0.5817390509157503,2.2512271578501313,0.15515071882756748,,,,,,,,,0.8447701053851107,0.9191137608506962,0.5829340400317315,2.322214509369982,0.15522989461488945
5-UkAir-BackwardDifferenceEncoder-DecisionTreeRegressor,5,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.828125,DecisionTreeRegressor,2.59375,,,,,,,,,0.7850633960329614,0.8860380330623293,0.5662106711725974,2.3101804655574765,0.19377224988638075,,,,,,,,,0.7920379656515545,0.8899651485600739,0.5634078072167575,2.3869427485944676,0.20796203434844562
5-UkAir-BackwardDifferenceEncoder-XGBRegressor,5,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.828125,XGBRegressor,23.015625,,,,,,,,,0.7375572770658847,0.8588115492154753,0.5494832001856859,2.3640421078393503,0.24255907602678595,,,,,,,,,0.7372212385867519,0.8586158853566314,0.5434394052001897,2.4516869018077805,0.2627787614132483
5-UkAir-BackwardDifferenceEncoder-LGBMRegressor,5,UkAir,True,315439,78860,104,BackwardDifferenceEncoder,5.828125,LGBMRegressor,16.5625,,,,,,,,,0.7566054688053995,0.8698307127282868,0.5561172614305465,2.205680843984,0.22299736821123384,,,,,,,,,0.7671504276287783,0.8758712391834649,0.5552932548810042,2.2740551527839616,0.23284957237122184
