exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
7-UkAir-OneHotEncoder-MLPRegressor,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,MLPRegressor,734.0625,,,,,,,,,0.787248874884682,0.8872704632098839,0.5581626710955788,2.6688630942003524,0.23869021842414462,,,,,,,,,0.7283964378343881,0.8534614448435196,0.5463665588788457,2.9294640505306013,0.27160356216561177
7-UkAir-OneHotEncoder-RandomForestRegressor,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,RandomForestRegressor,364.0625,,,,,,,,,1.1905065187674777,1.0911033492604987,0.6827799362781571,3.4913758814235343,-0.15128047391654098,,,,,,,,,0.6034185273930879,0.7768001849852302,0.4907131777206142,2.6883216906134266,0.396581472606912
7-UkAir-OneHotEncoder-RidgeCV,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,RidgeCV,24.421875,,,,,,,,,0.8780255059040485,0.9370301520783888,0.5881253881333869,2.353085876673525,0.15090459009451485,,,,,,,,,0.8436708971614139,0.918515594402955,0.5852915976849485,2.5468616040486585,0.15632910283858603
7-UkAir-OneHotEncoder-DecisionTreeRegressor,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,DecisionTreeRegressor,2.28125,,,,,,,,,0.8678297421637172,0.9315737985601126,0.5884149047500875,2.262583315266223,0.16076441322514512,,,,,,,,,0.8239888906926576,0.9077383382300527,0.582635147636809,2.405184737288402,0.1760111093073422
7-UkAir-OneHotEncoder-XGBRegressor,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,XGBRegressor,20.484375,,,,,,,,,0.7898119661938491,0.8887136581564666,0.5543516835789012,2.457238048478478,0.23621157850862007,,,,,,,,,0.7218989793436662,0.8496463848823617,0.5429423781019452,2.5969683431294923,0.2781010206563337
7-UkAir-OneHotEncoder-LGBMRegressor,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,LGBMRegressor,9.578125,,,,,,,,,0.8061177828121984,0.8978406221664279,0.5610098216122442,2.3244800203047555,0.22044302286609874,,,,,,,,,0.7637655794954418,0.8739368280919633,0.556374265580994,2.4635714654322185,0.23623442050455812
7-UkAir-OneHotEncoder-LinearSVR,7,UkAir,True,315439,78860,108,OneHotEncoder,6.65625,LinearSVR,161.140625,,,,,,,,,0.9696033254051304,0.9846843785727132,0.5504940896264842,2.0206174897393323,0.062344171673117454,,,,,,,,,0.9359167138937886,0.9674278856296156,0.5482222400168477,2.2331822236951124,0.06408328610621128
7-UkAir-OrdinalEncoder-MLPRegressor,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,MLPRegressor,164.125,,,,,,,,,0.857616485202294,0.9260758528340397,0.5971187552970209,2.5876260074252557,0.17064115319205597,,,,,,,,,0.822597469448533,0.9069715924154036,0.5942864872770626,2.706091856308267,0.17740253055146682
7-UkAir-OrdinalEncoder-RandomForestRegressor,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,RandomForestRegressor,67.5625,,,,,,,,,1.191540245929907,1.0915769537370725,0.6833956638141004,3.498048742788206,-0.15228014076313157,,,,,,,,,0.6035111971605759,0.776859831089609,0.4908836952379081,2.690132983244269,0.396488802839424
7-UkAir-OrdinalEncoder-RidgeCV,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,RidgeCV,0.125,,,,,,,,,1.0092139883539992,1.0045964305899155,0.6484929092353959,1.5905142632239175,0.024038641973763486,,,,,,,,,0.9740850865341686,0.986957489730013,0.6449184778346968,1.6817806419426227,0.02591491346583119
7-UkAir-OrdinalEncoder-DecisionTreeRegressor,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,DecisionTreeRegressor,0.46875,,,,,,,,,0.859826005808772,0.9272680334233312,0.5811107057083411,2.396850982932035,0.16850443416460548,,,,,,,,,0.8063125372596793,0.8979490727539504,0.5725604933073539,2.472589168978342,0.19368746274032056
7-UkAir-OrdinalEncoder-XGBRegressor,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,XGBRegressor,6.84375,,,,,,,,,0.7907269749479949,0.8892283030515813,0.5559933607775058,2.457772813625089,0.2353267184129345,,,,,,,,,0.7363959570014423,0.8581351624315614,0.5463775881218534,2.626006423789571,0.26360404299855755
7-UkAir-OrdinalEncoder-LGBMRegressor,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,LGBMRegressor,4.890625,,,,,,,,,0.8099999244493488,0.899999958027415,0.5630595366809895,2.3075647575154288,0.21668879406233132,,,,,,,,,0.7669582163673937,0.8757615065572326,0.5584826273473975,2.465626278499188,0.2330417836326062
7-UkAir-OrdinalEncoder-LinearSVR,7,UkAir,True,315439,78860,7,OrdinalEncoder,2.5,LinearSVR,20.28125,,,,,,,,,1.0951807450408757,1.0465088365804063,0.5946716410473424,1.9728241658645422,-0.05909559275684506,,,,,,,,,1.0612007354937565,1.0301459777593447,0.5924943533666939,2.1084340375075645,-0.061200735493756486
7-UkAir-CountEncoder-MLPRegressor,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,MLPRegressor,285.09375,,,,,,,,,0.8918371777136573,0.9443713134745556,0.6062327996763259,2.3796372138209096,0.1375479995879727,,,,,,,,,0.8601514964433817,0.927443527360767,0.6043077541654396,2.6141021547353493,0.13984850355661815
7-UkAir-CountEncoder-RandomForestRegressor,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,RandomForestRegressor,70.828125,,,,,,,,,1.190942959647662,1.0913033307232514,0.6831124560258066,3.490595206070895,-0.15170253448946025,,,,,,,,,0.6034761998224867,0.7768373058900343,0.4908286919947725,2.6905750621085174,0.3965238001775132
7-UkAir-CountEncoder-RidgeCV,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,RidgeCV,0.125,,,,,,,,,1.0137430054556844,1.0068480548005665,0.6446600020733049,1.4830538421127155,0.01965885162990011,,,,,,,,,0.9788517954310788,0.9893693928109353,0.6413752690241932,1.5673801218463184,0.02114820456892097
7-UkAir-CountEncoder-DecisionTreeRegressor,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,DecisionTreeRegressor,0.46875,,,,,,,,,0.862656659923162,0.9287931200881938,0.5808110146806147,2.3573040316933747,0.1657670473809677,,,,,,,,,0.8154144372807944,0.903003010670947,0.5747929051136554,2.4848443242114056,0.18458556271920545
7-UkAir-CountEncoder-XGBRegressor,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,XGBRegressor,6.921875,,,,,,,,,0.7876637426806187,0.8875042212184788,0.5553131914561994,2.4926560982956567,0.23828902012309439,,,,,,,,,0.7341222057982021,0.8568093170584702,0.5459107143111466,2.632949608981885,0.2658777942017977
7-UkAir-CountEncoder-LGBMRegressor,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,LGBMRegressor,4.578125,,,,,,,,,0.8105653999200148,0.9003140562714851,0.5633004160316591,2.317267348244994,0.21614195046459073,,,,,,,,,0.7662965532975137,0.8753836606297342,0.5588199129630503,2.4440219026172683,0.23370344670248622
7-UkAir-CountEncoder-LinearSVR,7,UkAir,True,315439,78860,7,CountEncoder,3.21875,LinearSVR,21.375,,,,,,,,,1.0915908283064082,1.0447922416951652,0.5922959472722378,2.043858631772361,-0.055623960326257826,,,,,,,,,1.0576170187376466,1.0284050849434996,0.5902914576352993,2.2232285353910646,-0.0576170187376468
